     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4326500 2691500  1 11 11   2.5  986  89  1.0 8  4.1  90    3   67 300 -305  3
4326500 2691500  1 11 12   3.1  986  84  1.8 7  4.2  88    1   80 295 -313  3
4326500 2691500  1 11 13   4.2  984  94  2.8 7  4.3  85    0   74 291 -316  3
4326500 2691500  1 11 14   4.1  983  50  3.0 7  4.3  82    0   55 293 -318  3
4326500 2691500  1 11 15   3.0  983 256  3.8 8  4.3  85    0   38 298 -318  3
4326500 2691500  1 11 16   3.6  982 222  4.0 6  4.3  87    0   10 292 -318  3
4326500 2691500  1 11 17   3.4  982 200  3.5 7  4.3  86    0    0 287 -318  3
4326500 2691500  1 11 18   3.3  982 193  3.7 6  4.3  86    0    0 289 -318  3
4326500 2691500  1 11 19   2.6  981 228  4.1 8  4.3  88    0    0 295 -318  3
4326500 2691500  1 11 20   2.7  981 187  4.4 8  4.2  89    0    0 308 -318  3
4326500 2691500  1 11 21   2.8  982 215  4.6 8  4.2  88    0    0 310 -318  3
4326500 2691500  1 11 22   2.5  983 222  2.1 6  4.2  88    0    0 298 -318  3
4326500 2691500  1 11 23   1.8  983 211  2.4 7  4.0  88    0    0 292 -318  3
4326500 2691500  1 11 24   2.1  983 170  4.4 6  3.9  86    0    0 291 -318  3
4326500 2691500  1 12  1   1.9  983 178  3.0 7  3.8  84    0    0 290 -318  3
4326500 2691500  1 12  2   1.6  983 164  2.5 6  3.8  86    0    0 291 -318  3
4326500 2691500  1 12  3   1.8  983 180  3.9 7  3.9  88    0    0 293 -318  3
4326500 2691500  1 12  4   1.6  983 219  3.8 8  3.9  89    0    0 303 -318  3
4326500 2691500  1 12  5   1.9  983 201  3.4 8  3.9  89    0    0 307 -318  3
4326500 2691500  1 12  6   2.2  984 195  3.5 7  4.0  88    0    0 301 -319  3
4326500 2691500  1 12  7   2.7  984 198  4.1 7  4.1  88    0    0 298 -319  3
4326500 2691500  1 12  8   3.1  984 188  3.5 7  4.2  87    0    0 300 -318  3
4326500 2691500  1 12  9   4.0  985 233  4.0 8  4.3  86    4    9 307 -318  3
4326500 2691500  1 12 10   4.0  986 253  5.4 7  4.4  85   65   18 308 -318  3
4326500 2691500  1 12 11   3.4  987 270  4.4 6  4.2  83   63   56 296 -320  3
4326500 2691500  1 12 12   3.1  988 265  3.1 7  4.0  80   10   91 293 -321  3
4326500 2691500  1 12 13   3.7  989 266  2.7 6  3.8  76    2   86 291 -322  3
4326500 2691500  1 12 14   4.0  988 276  3.2 6  3.6  71    4   79 286 -323  3
